text,label
"If you have a medical emergency such as severe shortness of breath, call 911 and tell them about your symptoms.",pos
UV lamps should not be used to sterilize hands or other areas of skin as UV radiation can cause skin irritation.,pos
"The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ",pos
The consumption of cooked ginger can cure new coronavirus infections,neg
"Israel has not developed a ""cure"" for COVIC-19.",pos
An employer did not cover part of a poster about the novel prevention of corona viruses that advised sick employees to stay at home.,pos
Chloroquine was approved for the treatment of COVID-19,neg
Steam inhalation can treat or cure a new corona virus infection,neg
The tests are not 100 percent reliable,pos
The coronavirus is a genetic weapon manufactured by the US government.,neg
"The laboratory was secretly working for the Chinese military to produce biological weapons, and the virus was unknowingly released in the process.",neg
COVID-19 has no natural origin,neg
COVID-19 has no natural origin,neg
Inhaling steam treats or cures an infection with the novel coronavirus,neg
"To protect yourself, you should clean your hands frequently and thoroughly and avoid touching your eyes, mouth and nose.",pos
This Sri Lankan spice manufacturer has been using this logo since 2007; it is not the logo of a political party that was printed in COVID-19 ration packs. Read more about it here.,pos
"In its updated assessment of the risks posed by the coronavirus, the European Centre for Disease Control and Prevention (ECDC) included smokers in the list of people potentially most at risk from COVID-19.",pos
"The virus does not originate from nature, but was produced by humans in a laboratory.",neg
Medicinal plants and other drugs can help in the treatment of the new virus.Ê,neg
"If you are able to hold your breath for 10 seconds or more without coughing or feeling discomfort, this does NOT mean that you are free of coronavirus disease (COVID-19) or any other lung disease.",pos
Health experts from Sri Lanka stress that there is evidence that cannabis strengthens immunity to the new corona virus,neg
"Smoking can make people more vulnerable to serious complications of coronavirus infection, said the European Union's agency for disease control.",pos
COVID-19 is not part of a pattern of virus outbreaks occurring every 100 years.,pos
Chloroquine has been approved as a treatment for VIDOC-19,neg
Spraying alcohol or chlorine all over the body does not kill viruses that have already entered the body.,pos
The blood sample will undergo a new test that identifies COVID-19 antibodies in the blood,pos
The World Health Organization claims that COVID-19 can be tested by stopping breathing.,neg
"rown told AFP that ""there is no reason to change the temperature of drinking water,"" while adding that ""drinking water is always important, not only for preventing corona viruses.",pos
"If you have cough, fever, and difficulty breathing, seek medical attention early.",pos
"Statistics from China show that some people in their 30s, 40s and 50s, who were not known to have had medical problems before, have also died from the disease.",pos
"On 7 February, Chinese researchers said the virus could have spread to humans from an infected species via illegally traded pangolin, which is valued in Asia as food and medicine.",pos
Antibiotics are effective in treating the new coronavirus,neg
The COVID-19 virus can be transmitted in areas with hot and humid climate.,pos
"15 coronavirus cases have not been linked to Burnaby's Metrotown Mall in British Columbia, Canada (as of March 20).",pos
"Her Majesty the Queen of England has tested positive for coronavirus, although she shows no symptoms of weakness (sic) at the moment, as we hear she is in good condition,"" the article says.",neg
"The disease is mild in 80 decent patients, severe in 13 percent and critical in 6 percent. ",pos
"A graph quoting Philippine President Rodrigo Duterte, who said that the COVID-19 support payments were in competition. More on this here.",pos
"Singapore General Hospital will temporarily use its parking lot to test patients suspected of having COVID-19, not as a ward.",pos
"Since it is a living being, a virus cannot be produced by radiation.",pos
World Health Organization says volcanic ash can kill coronavirus,neg
"The WHO advises people of all ages to take measures to protect themselves from the virus, for example by good hand hygiene and good respiratory hygiene.",pos
"This map does not show the movement of residents from Wuhan, China, the origin of the novel coronavirus outbreak, but the flight paths worldwide.",pos
"The WHO chief described COVID-19 as a pandemic and expressed concern about the ""alarming spread and severity of the pandemic and the alarming level of inaction"".",pos
"A French doctor did not urge Africans to avoid taking the ""Bill Gates vaccine"" against the novel coronavirus. Read more here.",pos
Health experts in Sri Lanka claim herbal remedies for novel coronavirus,neg
Philippine authorities warn that antiviral injection has been approved for the treatment of COVID-19,neg
"811 is not an official public health hotline in Ontario, and the provincial Department of Health does not organize home visits.Ê",pos
"Be aware that both alcohol and chlorine can be useful for disinfecting surfaces, but they must be used with appropriate recommendations",pos
"Israel did not send a vaccine to ""cure"" patients with the novel coronavirus in Wuhan because no vaccine against the virus had been developed by mid-March 2020.",pos
You can catch COVID-19 no matter how sunny or hot the weather is.,pos
"The World Health Organization did not choose COVID-19 as the name for the disease caused by the novel coronavirus because it stands for ""China Outbreak Virus in December 19""; the name is an abbreviation for ""Coronavirus disease 2019"".Ê",pos
Viruses cannot spread on radio waves/mobile networks.COVID-19 is spreading in many countries that do not have 5G mobile networks.,pos
"The virus did not originate from nature, but was produced in a laboratory by human hands.",neg
"Bill Gates: Novel coronavirus is a 'great corrector'""",neg
"ÊAustralia did not intend to announce a nationwide ""shutdown"" as of March 18.",pos
The World Health Organization (WHO) has stated that smoking prevents people from becoming infected with the new coronavirus COVID-19.,neg
Pakistan's Ministry of Health says the new coronavirus has been found in chickens.,neg
"The new coronavirus (2019-nCoV) is a virus, so antibiotics should not be used as a means of prevention or treatment.",pos
"The facilities in a Sri Lankan military hospital will be open to all COVID 19 patients, not just ""VIPs"".",pos
"False ""facts"" about the finances of the US Postal Service resurface in the midst of the dispute over funding for aid to combat the COVID-19 pandemic. Read more about it here.",pos
Major disease outbreaks are not tied to US election years.Ê,pos
ÊPakistani authorities warn of the dangers of goat meat,neg
India has not stated that a disinfectant is to be sprayed into the air overnight to kill the novel coronavirus.,pos
"ÊSARS, for example, was transmitted from civet cats to humans, while MERS was transmitted from a species of camel to humans.",pos
A Philippine government advisor didn't list shopping malls and hotels that the Department of Health and Human Services advised against visiting.Ê,pos
A United Arab Emirates Sultan in Sharjah has not banned the burial of COVID-19 victims Read more about it here.,pos
"Symptoms are pain and discomfort, runny nose, sore throat, shortness of breath and diarrhoea",pos
Health experts say that drinking water with lemon prevents coronavirus infection,neg
An Australian couple who were quarantined on a cruise ship off the coast of Japan were not supplied with wine by a drone.,pos
ÊPakistani officials warned of the dangers of eating goat meat,neg
"According to health experts, vitamin D has been shown to be effective in preventing new coronavirus infections.",neg
Countries with hot weather have not reported cases of VIDOC-19,neg
Anyone who donates blood in the USA will not be tested for the novel coronavirus.,pos
It takes between 2 and 10 days for people who are infected to become ill and develop a fever.,pos
"Researchers are trying to develop a vaccine against 2019-nCoV, and the WHO is supporting their efforts.",pos
"The UNHCR has not issued a statement claiming that ""migrants and illegals"" in Malaysia have resisted testing for the novel coronavirus.",pos
Health experts say that drinking water prevents coronavirus infection every 15 minutes,neg
A claim that neem leaves can cure the novel coronavirus and relieve its symptoms,neg
Thailand's Emergency Ordinance for COVID-19 did not include a curfew (as of 31 March 2020).,pos
A Chinese doctor has found that drinking tea is effective in curing and relieving the symptoms of the new coronavirus COVID-19.,neg
The Philippine President did not authorize payment to all recipients of the country's social security system to help them through the novel coronavirus crisis.Ê,pos
"The World Health Organization (WHO) has not raised Thailand's ""pandemic level"" for COVID-19 (as of March 30, 2020).",pos
There is no reason to believe that cold weather can kill the new corona virus or other diseases.Ê,pos
Coronaviruses are a family of viruses that cause diseases ranging from the common cold to more serious conditions such as severe acute respiratory syndrome (SARS) and Middle Eastern respiratory syndrome (MERS).,pos
Thermal scanners are effective in detecting people who have developed fever (i.e. have a higher than normal body temperature) due to infection with the new coronavirus.,pos
ÊThe novel coronavirus is not a rabies species,pos
"People should ""avoid salads"" for fear of being infected with VIDOC-19.",neg
"In this South African hospital, no COVID-19 was found on fresh produce. More about this here.",pos
"The Singapore Ministry of Health has not issued these ""guidelines"" for COVID-19.",pos
Human-to-human transmission became apparent after cases with no obvious link to China were registered.,pos
This is not an enlarged photo of the novel coronavirus you are looking at. It's a weevil.,pos
The US Democrats voted for a bill to combat the novel coronavirus crisis.,pos
Allegations spread in US social media about Canada's alleged response to the coronavirus outbreak are misleading.,pos
One newspaper has not claimed that an Indian Muslim leader made a donation to the Indian Prime Minister's relief fund for COVID-19; the picture on the front page was manipulated. Read more about it here.,pos
There is no 'new virus' called hantavirus that has appeared in China. More about it here.,pos
ÊCOVID-19 was not so widespread in Africa due to the lack of 5G,neg
"The virus came from nature, and it was not man-made in a laboratory.",pos
TheDMC pharmacies have limited stocks and face a potential shortage of critical antimicrobial agents.,pos
Frequent or excessive alcohol consumption can increase your risk of health problems.,pos
South Africa's head of state has not asked foreigners to leave the country because of COVID-19. Read more here.,pos
People with negative results could actually have the virus,pos
ÊA doctor in Purnea County in the East Indian state of Bihar did not identify a patient with the novel coronavirus in early February.,pos
The reported coronavirus figures are not facts - but they are the best we have.,pos
Health experts say there is evidence that vitamin D is effective in preventing a new coronavirus infection,neg
"Doctors claim that the Chinese herbal remedy ""inhibits"" the novel coronavirus after it was praised in Chinese media reports",neg
"The alleged UNICEF agencies claim that the coronavirus has a cell diameter of 400-500 micrometers (0.4-0.5 millimeters), ""so that any mask prevents its penetration"".",neg
Coronavirus is a genetic weapon manufactured by the US government.,neg
COVID-19 did not exist until 2019.,pos
"The number of deaths associated with the novel coronavirus reached 150,000 according to a census by Johns Hopkins University.Ê",pos
Hoax circulates online that people wearing shoes indoors have triggered a hike in COVID-19 cases in Italy,neg
You cannot catch COVID-19 when it is sunny or hot,neg
5G mobile phone networks transmit VIDOC-19,neg
Taking a hot bath with extremely hot water can be harmful as it can burn you.,pos
An ice rink outside the city of Adelaide in Australia has not been turned into a morgue (as of 2 April). More about this here.,pos
There is currently FDA approved treatment for COVID-19 (Coronavirus 2019 Disease) caused by CoV-2-SARS (Severe Acute Respiratory Coronavirus 2 Syndrome).,neg
"Governments in many parts of the world have imposed nationwide embargoes to slow down the rate of infection or ""flatten the curve"".",pos
Health experts say: drinking water with lemon prevents coronavirus infection,neg
Thai health experts say there is evidence that the 'green chretta' herb can prevent the novel coronavirus,neg
The coronavirus is not a genetic weapon manufactured by the US government.,pos
"5G, like previous generations of cellular communication systems, is a radio frequency (RF) based technology that uses electromagnetic (EM) waves to transmit information; EM waves are themselves non-ionising radiation.",neg
"Currently, patients are treated to relieve the symptoms, as there is no specific antiviral drug for the disease.",pos
"The number of deaths caused by the new coronavirus has far exceeded the number of victims of the 2002-2003 SARS outbreak, which also originated in China.",pos
World Health Organization claims that volcanic ash can kill coronavirus,neg
A Facebook posting reported thousands of times that seven children died in Senegal after being given a COVID 19 vaccine,neg
Most infected people show symptoms within five to six days.,pos
"US billionaire and philanthropist Bill Gates has not issued this ""open letter"" about the novel coronavirus pandemic. More on that here.",pos
"In more severe cases it can lead to pneumonia, multiple organ failure and even death.",pos
Capturing the new coronavirus does NOT mean you will have it for life.,pos
"A new vaccine and a new drug to treat the novel corona virus have not been developed, as is claimed by several authorities in Asia (as of April 3).",pos
"The so-called UNICEF agencies claim that the coronavirus has a cell diameter of 400-500 micrometers (0.4-0.5 millimeters), ""so that any mask prevents its penetration"".",neg
"While most cases seemed to be mild, all patients developed pneumonia",pos
Interface touched,pos
People who died died died on average within 14 days of the onset of the disease.,pos
"The virus has only been spreading among humans for four months, so studies on test reliability are still considered preliminary.",pos
Countries with hot weather have reported cases of COVID-19,pos
"The ECDC report also said that smoking is associated with increased activity in the lungs of an enzyme, ACE2, which may make patients more susceptible to COVID-19.",pos
"However, infected patients can also be asymptomatic, i.e. they show no symptoms even though the virus is present in their system.",pos
"Doctors say Chinese herbal remedy ""inhibits"" new coronavirus after Chinese media praised it",neg
"Unsubstantiated variations claim that the coronavirus is not a man-made bioweapon, but originates from the USA - and many Americans who are believed to have died this season from influenza were actually killed by COVID-19",neg
Several known corona viruses circulate in animals that have not yet infected humans.,pos
There is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.,pos
"China did not apply for the approval of its Supreme Court to euthanize 20,000 patients in order to contain the growing novel coronavirus epidemic.",pos
Health experts say that drinking boiled garlic water cures new corona viruses,neg
There is currently no FDA approved treatment for COVID-19 (Coronavirus Disease 2019) caused by SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2).,pos
The consumption of cooked ginger can cure new coronavirus infections,neg
The consumption of silver particles will prevent or treat new corona viruses,neg
Cases in children were rare,pos
UNICEF has not published guidelines for the prevention of the coronavirus.Ê,pos
Health experts claim that ancient medicinal herbs are an effective remedy against corona viruses,neg
"Vaccines against pneumonia, such as the Pneumococcus vaccine and the vaccine against Haemophilus influenza type B (Hib), do not provide protection against the new coronavirus.",pos
Nigeria has not spent 1 billion Naira on an awareness campaign for COVID-19 SMS. More about it here.,pos
You can recover from coronavirus disease (COVID-19),pos
"The US has not arrested a Chinese scientist who ""created"" the novel coronavirus. More on that here.",pos
There is no recovery from coronavirus disease (COVID-19).,neg
A Philippine hospital found no link between food purchases and COVID-19 in its patients. Read more about it here.,pos
Football superstar Cristiano Ronaldo has no plans to turn his hotels in Portugal into hospitals for patients with the novel coronavirus.Ê,pos
the World Health Organisation (WHO) has warned against eating cabbage during the novel coronavirus pandemic.Ê,neg
"The global environmental movement Extinction Rebellion did not release a poster that said ""Corona is the cure, man is the disease"".",pos
Exposure to the sun or temperatures above 25 degrees Celsius will NOT prevent coronavirus disease (COVID-19).,pos
"People of all ages can be infected with the new coronavirus (2019-nCoV). Elderly people and people with previous illnesses (e.g. asthma, diabetes, heart disease) seem to be more susceptible to contracting the virus seriously.Ê",pos
"ÊIf you become infected with the disease, you should treat your symptoms.",pos
"people should ""avoid salads"" for fear of being infected with COVID-19",neg
"ÊIf you are hospitalised because of 2019-nCoV, you may be given antibiotics because bacterial coinfection is possible.",pos
5G mobile networks are the origin of the new coronavirus pandemic,neg
Scientists have discovered that bananas prevent infection with corona viruses,neg
The Philippine government did not distribute free face masks after the novel coronavirus outbreak.Ê,pos
"A medical practice in New South Wales, Australia, was not visited by people exposed to the novel corona virus until February 20, 2020.",pos
Health experts in Sri Lanka say that the new coronavirus can be treated with herbal medicines,neg
"According to JAMA, on average people became short of breath within five days of their symptoms appearing.",pos
The Indian government has not banned any social media reports related to the corona virus (as of 6 April).,pos
Keep hands away from face,pos
"There's a man who came into a house to vaccinate seven children against COVID-19. They dropped dead on the spot"".",neg
"No, antibiotics are not effective against viruses, only against bacteria.",pos
The blood sample is not retested for COVID-19 antibodies in the blood.,neg
"According to the Centers for Disease Control and Prevention (CDC), COVID-19 exposes older people to a higher risk of serious diseases that can lead to increased stress in a crisis.",pos
The claim that neem leaves can cure the new coronavirus and relieve its symptoms is not supported.,neg
The new coronavirus can remain on surfaces for a few hours or up to several days (depending on the type of surface).,pos
ÊSpraying alcohol can be harmful to clothing or mucous membranes.Ê,pos
Use a hand disinfectant to clean your hands,pos
Consumers cannot claim a free box of baby food if they call the manufacturer.,pos
Queen Elizabeth of Great Britain did not mention the Philippines in her speech about the novel coronavirus. More about it here.,pos
"The World Health Organization (WHO) has not issued this ""protocol"" to contain COVID-19. More about it here.",pos
"To date, there is no specific medication recommended for the prevention or treatment of the new coronavirus (2019-nCoV).",pos
A decline in infections today is expected to result in fewer,pos
Fruit and veterinary markets in the Indian city of Chennai and the state of Tamil Nadu have not been instructed to close down markets to stem the spread of the novel coronavirus.Ê,pos
ÊThe British Queen Elizabeth did not test positive for the novel corona virus (as of 31 March 2020).,pos
The CEOs of these companies did not resign during the novel coronavirus crisis,pos
"A claim that data from a hospital in the Philippines show a correlation between food purchases and COVID-19 was shared more than 1,000 times",neg
Change gloves if they are torn or heavily contaminated,pos
Israel has not developed a vaccine against the novel corona virus (as of 20 March).Ê,pos
Hong Kong stated that there is evidence that the virus is transmitted through food.,neg
"5G, like previous generations of cellular communication systems, is an RF-based (radio frequency) technology that uses electromagnetic (EM) waveforms to transmit information; EM waveforms are themselves non-ionising radiation",neg
"Certain patients have little or no symptoms, and people may not know if they have symptoms of the virus ""because they resemble a cold or flu",pos
"People can also become infected by touching a contaminated surface and then touching their eyes, mouth or nose.Ê",pos
Six of the 138 patients diedÊ,pos
US Democrats voted for a bill to combat the novel coronavirus crisis.,pos
These Muslims in a mosque in Sri Lanka did not react violently when the authorities told them that their gathering was in violation of the country's coronavirus curfew. More about this here.,pos
ÊThe Philippine authorities have not confiscated counterfeit cigarettes that spread the novel coronavirus.,pos
"Doctors did not expect 11 million people quarantined in Wuhan, China, to die from the novel coronavirus",pos
"Chinese health authorities are still trying to determine the origin of the virus, which they believe probably originated from a seafood market in Wuhan, China, where wildlife was also illegally traded.",pos
Exposure to the sun or temperatures above 25 degrees Celsius prevents coronavirus disease (COVID-19),neg
"China has sent medical supplies, not doctors, to Malaysia to help fight the COVID-19 pandemic.Ê",pos
"There is no vaccine,",pos
"COVID-19 is not expected to kill up to 45 million people in Nigeria, as claimed in a WhatsApp release.Ê",pos
"A US government-funded study published in the New England Journal of Medicine on 17 March 2020 found that the virus that causes COVID-19 disease has a similar level of viability outside the body as its predecessor, which caused SARS.",pos
An old Indian textbook does not list treatments for COVID-19. More about it here.,pos
Countries with hot weather have not reported cases of COVID-19,neg
Smokers also appear to be more susceptible to breathing complications caused by the disease.,pos
Chinese 'spies' have not stolen the novel coronavirus from Canada,pos
Health experts say that drinking water prevents coronavirus infection every 15 minutes,neg
"Êthe CDC ""does not recommend that people who are good at their job wear a face mask to protect themselves from respiratory diseases, including COVID-19",pos
Most people infected with COVID-19 can recover and eliminate the virus from their bodies.Ê,pos
Antibiotics are effective in treating the new coronavirus...,neg
The World Health Organization (WHO) did not warn against eating cabbage during the novel coronavirus pandemic.,pos
" Philippine Vice President Leni Robredo did not say that bats are the ""enemy"" of the novel coronavirus pandemic. ",pos
The novel coronavirus was not developed by a US government agency.,pos
Holi festive items made in China are not infected with the novel coronavirus.,pos
Nigeria is not paying citizens to stay at home during the novel coronavirus crisis.,pos
Smoking can actually cause health conditions that increase the risk of serious coronavirus disease.,pos
"A British hospital has not told its medical staff how to prevent infection with the novel corona virus, and the notification contains several false allegations that AFP FactCheck has already exposed.Ê",pos
Regular nasal rinsing has not been shown to protect against respiratory infections.,pos
A Facebook posting shared a thousand times the claim that seven children died in Senegal after receiving a COVID 19 vaccine.,neg
Sri Lanka and the Philippines do not spray disinfectant from helicopters over homes to kill the coronavirus.,pos
"By April 17, more than 151,000 people worldwide had died from COVID-19, the highly infectious respiratory disease caused by coronavirus.",pos
Health experts say that ancient medicinal herbs are an effective remedy for corona viruses,neg
A convalescing COVID-19 patient did not violate a quarantine order at home in Sri Lanka Read more here.,pos
The Philippine Department of Health has not issued any advice that people who have had contact with people infected with the novel corona virus should be turned away from medical offices.,pos
Corona viruses were originally transmitted from animals to humans,pos
A hot bath will not prevent the new coronavirus disease.,pos
"There is a man who came to a house to vaccinate seven children against VID-C19. They died instantly"".",neg
People with serious underlying medical conditions such as heart or lung disease or diabetes also appear to be at high risk of developing more serious complications from COVID-19.,pos
The World Health Organization (WHO) has stated that smoking prevents people from becoming infected with the novel coronavirus COVID-19.,neg
There are a lot of things that affect whether the test actually absorbs the virus or not,pos
Current estimates of the incubation period - the time between infection and onset of symptoms - range from one to 14 days.,pos
There is currently FDA approved treatment for COVID-19 (coronavirus disease 2019) caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2).,neg
Hand dryers are effective in killing the new corona virus.,pos
The Philippine authorities warn that injecting antivirals for the treatment of VIDOC-19,neg
"One unsubstantiated variant claims that the corona virus is not a man-made biological weapon, but that it originated in the United States - and many Americans who are believed to have died this season from influenza were actually killed by COVID-19",neg
"This is not a 19th century poem about self-isolation, it was written specifically about the COVID-19 pandemic",pos
The most effective way to protect yourself from the new corona virus is to clean your hands frequently with alcoholic hand rubs or wash them with soap and water.,pos
No evidence that COVID-19 is transmitted by fruit and vegetables. More on that here.,pos
Black people are no more resistant to the novel coronavirus,pos
"Gargling with warm salt water or vinegar prevents coronavirus infection, health experts say",neg
The Chief Justice of Southern Sudan and his family have tested negative for COVID-19 (as of April 15). More about this here.,pos
The virus is so new and different that it needs its own vaccine.,pos
South Africa has not announced a date for reopening schools (from 29 March 2020).,pos
"UNICEF recommends washing hands frequently, covering the mouth when coughing and sneezing, avoiding close contact with people who have cold or flu-like symptoms, and seeking early medical attention in case of fever, cough or breathing difficulties.",pos
ÊThe Russian Ministry of Health has not said in a document that the novel corona virus was man-made.,pos
"The most common symptoms were fever, fatigue and dry cough.",pos
AFP reported that the new corona virus was detectable for up to two to three days on plastic and stainless steel and up to 24 hours on cardboard.,pos
The World Health Organization says that holding your breath can help when testing for COVID-19.,neg
Saline solution kills China coronavirus,neg
this non-profit hospital in Pakistan stated that it did not charge patients for COVID-19 testing. Read more here.,pos
"People with pre-existing respiratory diseases will not receive a ""rescue package"" of medicines from their doctors in Australia unless they have been prescribed beforehand. Read more here.",pos
"the novel coronavirus ""can cause a runny nose and sputum"" because ""'the symptoms initially resemble a cold.",pos
Singapore does not impose fines on persons who violate the rules on social distancing.,pos
Pakistan's Ministry of Health claims that the novel coronavirus was found in chickens,neg
"The name coronavirus comes from the Latin word corona, which means crown or halo. Under the electron microscope, the virus looks as if it is surrounded by a solar corona.",pos
5G mobile networks do NOT distribute COVID-19,pos
"ÊTim Horton's iconic coffee chain will not close down all Canadian franchises because of the novel coronavirus. Drive-throughs will remain open (as of March 30, 2020).Ê",pos
Philippine health experts claim that Tinospora crispa plants can treat the novel coronavirus,neg
A taxi driver in Nigeria has not threatened to spread the novel coronavirus throughout the country.,pos
"In most cases, tests carefully outline the test characteristics and warn against interpreting the tests,",pos
The Australian authorities gave no indication that people can receive free home visits from doctors during the novel coronavirus pandemic.,pos
"ÊAt an airport in Karachi in February 2020, not all international arrivals were cancelled because of the novel coronavirus.",pos
"Misleading claims claiming to compare the blocking measures and the status of the pandemic in Asian countries including South Korea, Japan and the Philippines",pos
Lysol product labels are not evidence of a novel coronavirus conspiracy,pos
"A factory in the Australian city of Melbourne has not stockpiled essential materials such as baby food, toilet paper and hand disinfectants for export to China.",pos
5G cellular networks do NOT distribute COVID-19,pos
"The Nigerian leader has not tested positive for the corona virus (as of April 6), this CNN broadcast was manipulated.",pos
"Even if only one percent of the population were to be tested, 20,000 false-negative results could be expected.",pos
"According to the WHO, signs of infection include fever, cough, shortness of breath and difficulty breathing.",pos
The seriously ill were older and had other underlying diseases such as diabetes and high blood pressure.,pos
"The laboratory was secretly working for the Chinese military to produce biological weapons, and the virus escaped unintentionally.",neg
ÊCOVID-19 was not so widespread in Africa due to the lack of 5G,neg
The Australian authorities did not issue a warning that the use of fuel dispensers can spread the novel corona virus.Ê,pos
"5G wireless technology has not produced the novel corona virus - it is based on radio frequency, which does not produce viruses.",pos
Scientists have found that bananas prevent coronavirus infection,neg
One of the most insidious features of coronavirus is that it can spread with little to no symptoms.,pos
"If you call this number, you will not receive food aid in the USA during the novel coronavirus pandemic, as unemployment is rising sharply.Ê",pos
The consumption of alcohol does not protect against COVID-19 and may be dangerous,pos
"The treatment by Thai doctors was not a ""cure"" for COVID-19.Ê",pos
The Philippines issued no warning after a Chinese citizen from the city of Wuhan escaped quarantine at an airport; the story was a hoax.,pos
Online hoax says that people wearing shoes inside have triggered a hike in COVID-19 cases in Italy,neg
Most patients recover thanks to supportive care,pos
"A bank in the Pakistani town of Rawalpindi did not close, and no employee tested positive for COVID-19.",pos
Uganda's president has not postponed the elections because of the coronavirus.,pos
ÊThere is no evidence that regular rinsing of the nose with saline solution has protected people from infection with the new coronavirus.,pos
"This infographic does not show the nine day timeline of symptoms of the novel coronavirus, the information here is misleading.",pos
A Chinese doctor has discovered that drinking tea is effective in healing and relieving the symptoms of the novel coronavirus COVID-19.,neg
"ÊIn terms of case numbers, the new coronavirus is more widespread than SARS, and the mortality rate is still significantly lower at around 3.4 percent, according to the WHO.",pos
Tissue heating is the main mechanism of interaction between high-frequency fields and the human body,pos
"The claim that data from a hospital in the Philippines show a correlation between races and VIDOC-19 was shared more than 1,000 times.",neg
The World Health Organization (WHO) has warned against eating cabbage during the new coronavirus pandemic.Ê,neg
"An Australian supermarket worker did not test positive for the novel coronavirus in a suburb of New South Wales (as of April 1, 2020).",pos
the dead cells inside the rhinoceros horn are able to keep VIDOC-19 alive.,neg
There is no US patent on the novel coronavirus and no European patent for a vaccine (as of April 1). More about this here.,pos
The median age of the patients is between 49 and 56 years,pos
the dead cells inside the rhinoceros horn are able to keep COVID-19 alive,neg
India has not outlawed social media articles about COVID-19. More about it here.,pos
"The activity of ACE2, or angiotensin-converting enzyme 2, also increases with age and in some types of hypertension treatment - both risk factors",pos
Israeli scientists had not yet developed a vaccine against COVID-19 by early March.,pos
Health experts from Sri Lanka point out that there is evidence that cannabis strengthens immunity to the new corona virus,neg
The Thai police cannot fine people who do not wear face masks.,pos
"Senegalese children did not die from a novel coronavirus vaccine (which did not exist on April 10, 2020)Ê",pos
"Her Majesty the Queen of England has tested positive for the corona virus, although she (sic) shows no symptoms of weakness (sic) at the moment, we are told she is in good shape,"" the article says.",neg
"conclude by an overwhelming majority that this coronavirus, like so many other emerging pathogens, originates from wild animals.",pos
The radiofrequency exposure levels of current technologies lead to a negligible increase in temperature in the human body.,pos
The new coronavirus can NOT be transmitted by mosquito bites.,pos
Costco did not recall bathrobes because they were infected with the novel corona virus.Ê,pos
Exposure to sunlight or temperatures above 25 degrees Celsius can prevent coronavirus disease (COVID-19).,neg
"ÊLess than 2 percent of the total number of infected people have died from the virus so far, but this figure could change.",pos
You can't catch COVID-19 when it's sunny or hot.,neg
"According to the US Centers for Disease Control and Prevention (CDC) and the World Health Organization (WHO), symptoms of the novel coronavirus include fever, cough, shortness of breath and difficulty breathing.",pos
Herbal remedies and other drugs can help in the treatment of the new virusÊ,neg
Funerals for COVID-19 victims are not prohibited in Pakistan (as of April 8). More information here.,pos
"Viruses, including COVID-19, tend to spread exponentially, which means they multiply very rapidly.",pos
Indonesia has not issued free air tickets to its citizens for return travel after the outbreak of the coronavirus.,pos
Hong Kong medical laboratory has warned that the novel corona virus on fruit and vegetables can remain viable for 12 hours,neg
"IV lamps should not be used to sterilize hands or other areas of skin, as UV radiation can cause skin irritation.",pos
The Nigerian health authority denounces fake reports in social media that appeared during the coronavirus pandemic.,pos
The Hong Kong medical laboratory warned that the new corona virus on fruit and vegetables can remain viable for 12 hours.,neg
"COVID-19 is an infectious disease caused by SARS-COV-2, a new type of corona virus discovered in China at the end of 2019.",pos
The scientists named either bats or snakes as possible sources of the virus.,pos
"Beijing and Shanghai have not been ""unaffected"" by COVID-19. More about it here.",pos
"ÊRespirators are not ""stuck"" in a New York warehouse, NY authorities are hoarding supplies, and the devices pictured in the photo were sent to hospitals within 24 hours of arrival at the facility.",pos
Allegations that 59 church members in South Africa died after drinking household disinfectants to prevent new coronavirus infections are a hoax - they are based on an old story.Ê,pos
Philippine health experts say Tinospora crispa can treat a new coronavirus,neg
"The WHO says that for people without symptoms, ""there is no need to wear a mask.",pos
ÊThe Ugandan and Kenyan authorities have not instructed landlords not to charge rent because of the new coronavirus crisis.,pos
Experts believe that states currently have enough tests to meet the guidelines to begin reopening their economies after a shutdown to contain the spread of the coronavirus.,pos
Ethiopia has not approved traditional medicine to treat COVID-19. Read more here.,pos
You cannot recover from coronavirus disease (COVID-19),neg
"China and Japan are not 'free' from COVID-19 (as of April 2, 2020)",pos
The consumption of silver particles prevents or treats new corona viruses,neg
People who are infected but not yet suffering from fever cannot be detected with a thermoscanner.,pos
The cleaning company Detool did not test their products for the novel corona virus before the global outbreak,pos
The Indian government does not distribute free face masks during the COVID-19 pandemic.,pos
5G mobile networks are the cause of the novel coronavirus pandemic,neg
"Bill Gates: The novel coronavirus is a ""big corrector"" that was booked into an account called Mengyue Marriage School.",neg
Misinformation in Thailand about police powers to impose fines on people who do not wear face masks in public.Ê,pos
5G mobile networks spread COVID-19,neg
Saline solution kills Chinese coronavirus,neg
"Those infected with the virus should receive appropriate care to alleviate and treat the symptoms, and those with a serious illness should receive optimised supportive care.",pos
"According to Thai health experts, there is evidence that ""green chretta"" can prevent the new coronavirus.",neg
Severe breathing difficulties were observed after about eight days.,pos
"ÊThis map does not show elevated levels of sulphur dioxide in Wuhan, China, which could indicate mass incineration in and around the city.",pos
